colour	x	y	group	showSelected	clickSelects
#00BA38	0.601010101010101	0.0470103199709589	6	Grand Gedeh	Grand Gedeh
#00BA38	0.611642743221691	0.0470103199709589	6	Grand Gedeh	Grand Gedeh
#00BA38	0.616959064327485	0.0470103199709589	6	Grand Gedeh	Grand Gedeh
#00BA38	0.627591706539075	0.0470103199709589	6	Grand Gedeh	Grand Gedeh
#00BA38	0.638224348750665	0.0470103199709589	6	Grand Gedeh	Grand Gedeh
#00BA38	0.648856990962254	0.0470103199709589	6	Grand Gedeh	Grand Gedeh
#00BA38	0.728601807549176	0.0464917284654877	6	Grand Gedeh	Grand Gedeh
#00BA38	0.733918128654971	0.0464917284654877	6	Grand Gedeh	Grand Gedeh
#00BA38	0.739234449760766	0.0464917284654877	6	Grand Gedeh	Grand Gedeh
#00BA38	0.74455077086656	0.0464917284654877	6	Grand Gedeh	Grand Gedeh
#00BA38	0.760499734183945	0.0464917284654877	6	Grand Gedeh	Grand Gedeh
#00BA38	0.76581605528974	0.0464917284654877	6	Grand Gedeh	Grand Gedeh
#00BA38	0.771132376395534	0.0464917284654877	6	Grand Gedeh	Grand Gedeh
#00BA38	0.776448697501329	0.0464917284654877	6	Grand Gedeh	Grand Gedeh
#00BA38	0.787081339712919	0.0464917284654877	6	Grand Gedeh	Grand Gedeh
#00BA38	0.797713981924508	0.0454545454545455	6	Grand Gedeh	Grand Gedeh
#00BA38	0.818979266347687	0.0490846859928434	6	Grand Gedeh	Grand Gedeh
#00BA38	0.850877192982456	0.0490846859928434	6	Grand Gedeh	Grand Gedeh
#00BA38	0.856193514088251	0.0490846859928434	6	Grand Gedeh	Grand Gedeh
#00BA38	0.87745879851143	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.882775119617225	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.88809144072302	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.898724082934609	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.904040404040404	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.914673046251994	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.919989367357788	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.925305688463583	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.930622009569378	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.935938330675173	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.941254651780968	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.946570972886762	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BA38	0.951887293992557	0.0496032774983146	6	Grand Gedeh	Grand Gedeh
#00BF7D	0.11190855927698	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.117224880382775	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.127857522594365	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.133173843700159	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.138490164805954	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.159755449229133	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.165071770334928	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.175704412546518	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.191653375863902	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.212918660287081	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.228867623604466	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.542530568846358	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.558479532163743	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.563795853269538	0.0454545454545455	7	Grand Kru	Grand Kru
#00BF7D	0.574428495481127	0.0470103199709589	7	Grand Kru	Grand Kru
#00BF7D	0.585061137692717	0.0470103199709589	7	Grand Kru	Grand Kru
#00BF7D	0.590377458798511	0.0470103199709589	7	Grand Kru	Grand Kru
#00BF7D	0.595693779904306	0.0470103199709589	7	Grand Kru	Grand Kru
#00BF7D	0.601010101010101	0.0470103199709589	7	Grand Kru	Grand Kru
#00BF7D	0.611642743221691	0.04752891147643	7	Grand Kru	Grand Kru
#00BF7D	0.616959064327485	0.0485660944873723	7	Grand Kru	Grand Kru
#00BF7D	0.627591706539075	0.0485660944873723	7	Grand Kru	Grand Kru
#00BF7D	0.638224348750665	0.0485660944873723	7	Grand Kru	Grand Kru
#00BF7D	0.648856990962254	0.0501218690037857	7	Grand Kru	Grand Kru
#00BF7D	0.728601807549176	0.051159052014728	7	Grand Kru	Grand Kru
#00BF7D	0.733918128654971	0.0516776435201991	7	Grand Kru	Grand Kru
#00BF7D	0.739234449760766	0.0516776435201991	7	Grand Kru	Grand Kru
#00BF7D	0.74455077086656	0.0516776435201991	7	Grand Kru	Grand Kru
#00BF7D	0.760499734183945	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.76581605528974	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.771132376395534	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.776448697501329	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.787081339712919	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.797713981924508	0.0521962350256703	7	Grand Kru	Grand Kru
#00BF7D	0.818979266347687	0.0532334180366126	7	Grand Kru	Grand Kru
#00BF7D	0.850877192982456	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.856193514088251	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.87745879851143	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.882775119617225	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.88809144072302	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.898724082934609	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.904040404040404	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.914673046251994	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.919989367357788	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.925305688463583	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.930622009569378	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.935938330675173	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.941254651780968	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.946570972886762	0.0527148265311414	7	Grand Kru	Grand Kru
#00BF7D	0.951887293992557	0.0527148265311414	7	Grand Kru	Grand Kru
#00C0AF	0.0481127060074429	0.04752891147643	8	Lofa	Lofa
#00C0AF	0.0534290271132376	0.0496032774983146	8	Lofa	Lofa
#00C0AF	0.0800106326422116	0.0485660944873723	8	Lofa	Lofa
#00C0AF	0.0906432748538012	0.0521962350256703	8	Lofa	Lofa
#00C0AF	0.095959595959596	0.0542706010475548	8	Lofa	Lofa
#00C0AF	0.11190855927698	0.0594565161022662	8	Lofa	Lofa
#00C0AF	0.117224880382775	0.0594565161022662	8	Lofa	Lofa
#00C0AF	0.127857522594365	0.0604936991132085	8	Lofa	Lofa
#00C0AF	0.133173843700159	0.0604936991132085	8	Lofa	Lofa
#00C0AF	0.138490164805954	0.0604936991132085	8	Lofa	Lofa
#00C0AF	0.159755449229133	0.0615308821241508	8	Lofa	Lofa
#00C0AF	0.165071770334928	0.0615308821241508	8	Lofa	Lofa
#00C0AF	0.175704412546518	0.0620494736296219	8	Lofa	Lofa
#00C0AF	0.191653375863902	0.0687911632007468	8	Lofa	Lofa
#00C0AF	0.212918660287081	0.0693097547062179	8	Lofa	Lofa
#00C0AF	0.228867623604466	0.0713841207281025	8	Lofa	Lofa
#00C0AF	0.250132908027645	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.260765550239234	0.073458486749987	8	Lofa	Lofa
#00C0AF	0.297979797979798	0.0739770782554582	8	Lofa	Lofa
#00C0AF	0.308612440191388	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.351143009037746	0.077088627288285	8	Lofa	Lofa
#00C0AF	0.36709197235513	0.077088627288285	8	Lofa	Lofa
#00C0AF	0.37772461456672	0.077088627288285	8	Lofa	Lofa
#00C0AF	0.383040935672515	0.077088627288285	8	Lofa	Lofa
#00C0AF	0.393673577884104	0.0776072187937561	8	Lofa	Lofa
#00C0AF	0.420255183413078	0.0781258102992273	8	Lofa	Lofa
#00C0AF	0.436204146730463	0.0781258102992273	8	Lofa	Lofa
#00C0AF	0.457469431153642	0.0781258102992273	8	Lofa	Lofa
#00C0AF	0.462785752259436	0.0781258102992273	8	Lofa	Lofa
#00C0AF	0.468102073365231	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.473418394471026	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.478734715576821	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.484051036682616	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.48936735778841	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.494683678894205	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.505316321105795	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.51063264221159	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.515948963317384	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.521265284423179	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.526581605528974	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.531897926634769	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.537214247740563	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.542530568846358	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.558479532163743	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.563795853269538	0.0729398952445159	8	Lofa	Lofa
#00C0AF	0.574428495481127	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.585061137692717	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.590377458798511	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.595693779904306	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.601010101010101	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.611642743221691	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.616959064327485	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.627591706539075	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.638224348750665	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.648856990962254	0.0750142612664005	8	Lofa	Lofa
#00C0AF	0.728601807549176	0.132059326868226	8	Lofa	Lofa
#00C0AF	0.733918128654971	0.132577918373697	8	Lofa	Lofa
#00C0AF	0.739234449760766	0.132577918373697	8	Lofa	Lofa
#00C0AF	0.74455077086656	0.132577918373697	8	Lofa	Lofa
#00C0AF	0.760499734183945	0.132577918373697	8	Lofa	Lofa
#00C0AF	0.76581605528974	0.132577918373697	8	Lofa	Lofa
#00C0AF	0.771132376395534	0.132577918373697	8	Lofa	Lofa
#00C0AF	0.776448697501329	0.132577918373697	8	Lofa	Lofa
#00C0AF	0.787081339712919	0.132577918373697	8	Lofa	Lofa
#00C0AF	0.797713981924508	0.123761862780688	8	Lofa	Lofa
#00C0AF	0.818979266347687	0.133096509879168	8	Lofa	Lofa
#00C0AF	0.850877192982456	0.132059326868226	8	Lofa	Lofa
#00C0AF	0.856193514088251	0.132059326868226	8	Lofa	Lofa
#00C0AF	0.87745879851143	0.132059326868226	8	Lofa	Lofa
#00C0AF	0.882775119617225	0.132059326868226	8	Lofa	Lofa
#00C0AF	0.88809144072302	0.132059326868226	8	Lofa	Lofa
#00C0AF	0.898724082934609	0.132059326868226	8	Lofa	Lofa
#00C0AF	0.904040404040404	0.133615101384639	8	Lofa	Lofa
#00C0AF	0.914673046251994	0.133615101384639	8	Lofa	Lofa
#00C0AF	0.919989367357788	0.133615101384639	8	Lofa	Lofa
#00C0AF	0.925305688463583	0.13413369289011	8	Lofa	Lofa
#00C0AF	0.930622009569378	0.13413369289011	8	Lofa	Lofa
#00C0AF	0.935938330675173	0.13413369289011	8	Lofa	Lofa
#00C0AF	0.941254651780968	0.13413369289011	8	Lofa	Lofa
#00C0AF	0.946570972886762	0.13413369289011	8	Lofa	Lofa
#00C0AF	0.951887293992557	0.13413369289011	8	Lofa	Lofa
#00BCD8	0.095959595959596	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.11190855927698	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.117224880382775	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.127857522594365	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.133173843700159	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.138490164805954	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.159755449229133	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.165071770334928	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.175704412546518	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.191653375863902	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.212918660287081	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.228867623604466	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.250132908027645	0.0454545454545455	9	Margibi	Margibi
#00BCD8	0.260765550239234	0.0464917284654877	9	Margibi	Margibi
#00BCD8	0.297979797979798	0.0480475029819012	9	Margibi	Margibi
#00BCD8	0.308612440191388	0.0480475029819012	9	Margibi	Margibi
#00BCD8	0.351143009037746	0.0501218690037857	9	Margibi	Margibi
#00BCD8	0.36709197235513	0.0527148265311414	9	Margibi	Margibi
#00BCD8	0.37772461456672	0.0579007415858528	9	Margibi	Margibi
#00BCD8	0.383040935672515	0.0579007415858528	9	Margibi	Margibi
#00BCD8	0.393673577884104	0.0594565161022662	9	Margibi	Margibi
#00BCD8	0.420255183413078	0.0916091894414769	9	Margibi	Margibi
#00BCD8	0.436204146730463	0.0967951044961883	9	Margibi	Margibi
#00BCD8	0.457469431153642	0.107166934605611	9	Margibi	Margibi
#00BCD8	0.462785752259436	0.110797075143909	9	Margibi	Margibi
#00BCD8	0.468102073365231	0.110797075143909	9	Margibi	Margibi
#00BCD8	0.473418394471026	0.112871441165794	9	Margibi	Margibi
#00BCD8	0.478734715576821	0.115464398693149	9	Margibi	Margibi
#00BCD8	0.484051036682616	0.127910594824457	9	Margibi	Margibi
#00BCD8	0.48936735778841	0.128429186329928	9	Margibi	Margibi
#00BCD8	0.494683678894205	0.130503552351812	9	Margibi	Margibi
#00BCD8	0.505316321105795	0.138801016439351	9	Margibi	Margibi
#00BCD8	0.51063264221159	0.14294974848312	9	Margibi	Margibi
#00BCD8	0.515948963317384	0.144505522999533	9	Margibi	Margibi
#00BCD8	0.521265284423179	0.149172846548773	9	Margibi	Margibi
#00BCD8	0.526581605528974	0.150210029559716	9	Margibi	Margibi
#00BCD8	0.531897926634769	0.150210029559716	9	Margibi	Margibi
#00BCD8	0.537214247740563	0.153840170098014	9	Margibi	Margibi
#00BCD8	0.542530568846358	0.157988902141783	9	Margibi	Margibi
#00BCD8	0.558479532163743	0.160063268163667	9	Margibi	Margibi
#00BCD8	0.563795853269538	0.165249183218379	9	Margibi	Margibi
#00BCD8	0.574428495481127	0.175621013327802	9	Margibi	Margibi
#00BCD8	0.585061137692717	0.182362702898926	9	Margibi	Margibi
#00BCD8	0.590377458798511	0.187030026448167	9	Margibi	Margibi
#00BCD8	0.595693779904306	0.18858580096458	9	Margibi	Margibi
#00BCD8	0.601010101010101	0.18858580096458	9	Margibi	Margibi
#00BCD8	0.611642743221691	0.191697349997407	9	Margibi	Margibi
#00BCD8	0.616959064327485	0.192734533008349	9	Margibi	Margibi
#00BCD8	0.627591706539075	0.141393973966706	9	Margibi	Margibi
#00BCD8	0.638224348750665	0.142431156977649	9	Margibi	Margibi
#00BCD8	0.648856990962254	0.14294974848312	9	Margibi	Margibi
#00BCD8	0.728601807549176	0.223331431831147	9	Margibi	Margibi
#00BCD8	0.733918128654971	0.225405797853031	9	Margibi	Margibi
#00BCD8	0.739234449760766	0.225405797853031	9	Margibi	Margibi
#00BCD8	0.74455077086656	0.226442980863973	9	Margibi	Margibi
#00BCD8	0.760499734183945	0.2295545298968	9	Margibi	Margibi
#00BCD8	0.76581605528974	0.232147487424156	9	Margibi	Margibi
#00BCD8	0.771132376395534	0.234221853446041	9	Margibi	Margibi
#00BCD8	0.776448697501329	0.236296219467925	9	Margibi	Margibi
#00BCD8	0.787081339712919	0.235777627962454	9	Margibi	Margibi
#00BCD8	0.797713981924508	0.291785510553337	9	Margibi	Margibi
#00BCD8	0.818979266347687	0.245630866566406	9	Margibi	Margibi
#00BCD8	0.850877192982456	0.253928330653944	9	Margibi	Margibi
#00BCD8	0.856193514088251	0.253928330653944	9	Margibi	Margibi
#00BCD8	0.87745879851143	0.250816781621117	9	Margibi	Margibi
#00BCD8	0.882775119617225	0.251853964632059	9	Margibi	Margibi
#00BCD8	0.88809144072302	0.251853964632059	9	Margibi	Margibi
#00BCD8	0.898724082934609	0.251853964632059	9	Margibi	Margibi
#00BCD8	0.904040404040404	0.249261007104704	9	Margibi	Margibi
#00BCD8	0.914673046251994	0.251853964632059	9	Margibi	Margibi
#00BCD8	0.919989367357788	0.251853964632059	9	Margibi	Margibi
#00BCD8	0.925305688463583	0.260670020225069	9	Margibi	Margibi
#00BCD8	0.930622009569378	0.260670020225069	9	Margibi	Margibi
#00BCD8	0.935938330675173	0.260670020225069	9	Margibi	Margibi
#00BCD8	0.941254651780968	0.260670020225069	9	Margibi	Margibi
#00BCD8	0.946570972886762	0.260670020225069	9	Margibi	Margibi
#00BCD8	0.951887293992557	0.260670020225069	9	Margibi	Margibi
#00B0F6	0.11190855927698	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.117224880382775	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.127857522594365	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.133173843700159	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.138490164805954	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.159755449229133	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.165071770334928	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.175704412546518	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.191653375863902	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.212918660287081	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.228867623604466	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.250132908027645	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.260765550239234	0.0454545454545455	10	Maryland	Maryland
#00B0F6	0.494683678894205	0.0459731369600166	10	Maryland	Maryland
#00B0F6	0.505316321105795	0.0459731369600166	10	Maryland	Maryland
#00B0F6	0.51063264221159	0.0459731369600166	10	Maryland	Maryland
#00B0F6	0.515948963317384	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.521265284423179	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.526581605528974	0.0464917284654877	10	Maryland	Maryland
#00B0F6	0.531897926634769	0.0464917284654877	10	Maryland	Maryland
#00B0F6	0.537214247740563	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.542530568846358	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.558479532163743	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.563795853269538	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.574428495481127	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.585061137692717	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.590377458798511	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.595693779904306	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.601010101010101	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.611642743221691	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.616959064327485	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.627591706539075	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.638224348750665	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.648856990962254	0.0470103199709589	10	Maryland	Maryland
#00B0F6	0.728601807549176	0.0501218690037857	10	Maryland	Maryland
#00B0F6	0.733918128654971	0.0506404605092569	10	Maryland	Maryland
#00B0F6	0.739234449760766	0.0506404605092569	10	Maryland	Maryland
#00B0F6	0.74455077086656	0.0516776435201991	10	Maryland	Maryland
#00B0F6	0.760499734183945	0.0516776435201991	10	Maryland	Maryland
#00B0F6	0.76581605528974	0.0521962350256703	10	Maryland	Maryland
#00B0F6	0.771132376395534	0.0521962350256703	10	Maryland	Maryland
#00B0F6	0.776448697501329	0.0521962350256703	10	Maryland	Maryland
#00B0F6	0.787081339712919	0.0521962350256703	10	Maryland	Maryland
#00B0F6	0.797713981924508	0.0464917284654877	10	Maryland	Maryland
#00B0F6	0.818979266347687	0.0516776435201991	10	Maryland	Maryland
#00B0F6	0.850877192982456	0.0521962350256703	10	Maryland	Maryland
#00B0F6	0.856193514088251	0.0521962350256703	10	Maryland	Maryland
#00B0F6	0.87745879851143	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.882775119617225	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.88809144072302	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.898724082934609	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.904040404040404	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.914673046251994	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.919989367357788	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.925305688463583	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.930622009569378	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.935938330675173	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.941254651780968	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.946570972886762	0.0532334180366126	10	Maryland	Maryland
#00B0F6	0.951887293992557	0.0532334180366126	10	Maryland	Maryland
#619CFF	0.0481127060074429	0.0454545454545455	11	Montserrado	Montserrado
#619CFF	0.0534290271132376	0.0454545454545455	11	Montserrado	Montserrado
#619CFF	0.0800106326422116	0.0454545454545455	11	Montserrado	Montserrado
#619CFF	0.0906432748538012	0.0454545454545455	11	Montserrado	Montserrado
#619CFF	0.095959595959596	0.0454545454545455	11	Montserrado	Montserrado
#619CFF	0.11190855927698	0.0464917284654877	11	Montserrado	Montserrado
#619CFF	0.117224880382775	0.0464917284654877	11	Montserrado	Montserrado
#619CFF	0.127857522594365	0.04752891147643	11	Montserrado	Montserrado
#619CFF	0.133173843700159	0.0480475029819012	11	Montserrado	Montserrado
#619CFF	0.138490164805954	0.0485660944873723	11	Montserrado	Montserrado
#619CFF	0.159755449229133	0.0490846859928434	11	Montserrado	Montserrado
#619CFF	0.165071770334928	0.0506404605092569	11	Montserrado	Montserrado
#619CFF	0.175704412546518	0.0506404605092569	11	Montserrado	Montserrado
#619CFF	0.191653375863902	0.0532334180366126	11	Montserrado	Montserrado
#619CFF	0.212918660287081	0.0537520095420837	11	Montserrado	Montserrado
#619CFF	0.228867623604466	0.0542706010475548	11	Montserrado	Montserrado
#619CFF	0.250132908027645	0.0579007415858528	11	Montserrado	Montserrado
#619CFF	0.260765550239234	0.0594565161022662	11	Montserrado	Montserrado
#619CFF	0.297979797979798	0.0542706010475548	11	Montserrado	Montserrado
#619CFF	0.308612440191388	0.0553077840584971	11	Montserrado	Montserrado
#619CFF	0.351143009037746	0.0599751076077374	11	Montserrado	Montserrado
#619CFF	0.36709197235513	0.0703469377171602	11	Montserrado	Montserrado
#619CFF	0.37772461456672	0.0744956697609293	11	Montserrado	Montserrado
#619CFF	0.383040935672515	0.0796815848156407	11	Montserrado	Montserrado
#619CFF	0.393673577884104	0.0884976404086501	11	Montserrado	Montserrado
#619CFF	0.420255183413078	0.119094539231447	11	Montserrado	Montserrado
#619CFF	0.436204146730463	0.135689467406524	11	Montserrado	Montserrado
#619CFF	0.457469431153642	0.149691438054245	11	Montserrado	Montserrado
#619CFF	0.462785752259436	0.0672353886843333	11	Montserrado	Montserrado
#619CFF	0.468102073365231	0.0713841207281025	11	Montserrado	Montserrado
#619CFF	0.473418394471026	0.0739770782554582	11	Montserrado	Montserrado
#619CFF	0.478734715576821	0.0796815848156407	11	Montserrado	Montserrado
#619CFF	0.484051036682616	0.0864232743867655	11	Montserrado	Montserrado
#619CFF	0.48936735778841	0.0890162319141212	11	Montserrado	Montserrado
#619CFF	0.494683678894205	0.101462428045429	11	Montserrado	Montserrado
#619CFF	0.505316321105795	0.12013172224239	11	Montserrado	Montserrado
#619CFF	0.51063264221159	0.136726650417466	11	Montserrado	Montserrado
#619CFF	0.515948963317384	0.151247212570658	11	Montserrado	Montserrado
#619CFF	0.521265284423179	0.158507493647254	11	Montserrado	Montserrado
#619CFF	0.526581605528974	0.167842140745735	11	Montserrado	Montserrado
#619CFF	0.531897926634769	0.184955660426282	11	Montserrado	Montserrado
#619CFF	0.537214247740563	0.198439039568532	11	Montserrado	Montserrado
#619CFF	0.542530568846358	0.218145516776435	11	Montserrado	Montserrado
#619CFF	0.558479532163743	0.218145516776435	11	Montserrado	Montserrado
#619CFF	0.563795853269538	0.244075092049992	11	Montserrado	Montserrado
#619CFF	0.574428495481127	0.268448892807136	11	Montserrado	Montserrado
#619CFF	0.585061137692717	0.279857905927501	11	Montserrado	Montserrado
#619CFF	0.590377458798511	0.287118187004097	11	Montserrado	Montserrado
#619CFF	0.595693779904306	0.293859876575222	11	Montserrado	Montserrado
#619CFF	0.601010101010101	0.299045791629933	11	Montserrado	Montserrado
#619CFF	0.611642743221691	0.323938183892548	11	Montserrado	Montserrado
#619CFF	0.616959064327485	0.332754239485557	11	Montserrado	Montserrado
#619CFF	0.627591706539075	0.350386350671576	11	Montserrado	Montserrado
#619CFF	0.638224348750665	0.361795363791941	11	Montserrado	Montserrado
#619CFF	0.648856990962254	0.375797334439662	11	Montserrado	Montserrado
#619CFF	0.728601807549176	0.803116734947881	11	Montserrado	Montserrado
#619CFF	0.733918128654971	0.812969973551833	11	Montserrado	Montserrado
#619CFF	0.739234449760766	0.812969973551833	11	Montserrado	Montserrado
#619CFF	0.74455077086656	0.812969973551833	11	Montserrado	Montserrado
#619CFF	0.760499734183945	0.825934761188612	11	Montserrado	Montserrado
#619CFF	0.76581605528974	0.819711663122958	11	Montserrado	Montserrado
#619CFF	0.771132376395534	0.817637297101073	11	Montserrado	Montserrado
#619CFF	0.776448697501329	0.820230254628429	11	Montserrado	Montserrado
#619CFF	0.787081339712919	0.819193071617487	11	Montserrado	Montserrado
#619CFF	0.797713981924508	0.399652543691334	11	Montserrado	Montserrado
#619CFF	0.818979266347687	0.851345744956698	11	Montserrado	Montserrado
#619CFF	0.850877192982456	0.874682362702899	11	Montserrado	Montserrado
#619CFF	0.856193514088251	0.876238137219312	11	Montserrado	Montserrado
#619CFF	0.87745879851143	0.87520095420837	11	Montserrado	Montserrado
#619CFF	0.882775119617225	0.890758699372504	11	Montserrado	Montserrado
#619CFF	0.88809144072302	0.890758699372504	11	Montserrado	Montserrado
#619CFF	0.898724082934609	0.890240107867033	11	Montserrado	Montserrado
#619CFF	0.904040404040404	0.905797853031167	11	Montserrado	Montserrado
#619CFF	0.914673046251994	0.914095317118706	11	Montserrado	Montserrado
#619CFF	0.919989367357788	0.914095317118706	11	Montserrado	Montserrado
#619CFF	0.925305688463583	0.936394751853965	11	Montserrado	Montserrado
#619CFF	0.930622009569378	0.941580666908676	11	Montserrado	Montserrado
